,cat_x1,cat_y1
418,675.0,2587.5
419,675.0,2587.5
420,675.0,2586.5
421,675.0,2585.5
422,676.0,2585.5
423,676.0,2584.5
424,675.0,2584.5
425,676.0,2582.5
426,676.0,2582.5
427,676.0,2582.5
428,676.0,2580.5
429,676.0,2581.5
430,676.0,2579.5
431,676.0,2579.5
432,676.0,2579.5
433,677.0,2577.5
434,677.0,2578.5
435,677.0,2576.5
436,677.0,2576.5
437,677.0,2575.5
438,676.0,2575.5
439,676.0,2574.5
440,676.0,2573.5
441,676.0,2573.5
442,676.0,2573.5
443,676.0,2571.5
444,677.0,2572.5
445,677.0,2570.5
446,677.0,2570.5
447,677.0,2570.5
448,677.0,2569.5
449,676.0,2568.5
450,676.0,2567.5
451,676.0,2567.5
452,676.0,2566.5
453,677.0,2565.5
454,677.0,2565.5
455,677.0,2565.5
456,677.0,2564.5
457,677.0,2563.5
458,677.0,2564.5
459,677.0,2562.5
460,677.0,2562.5
461,677.0,2561.5
462,677.0,2561.5
463,677.0,2560.5
464,676.0,2559.5
465,677.0,2559.5
466,677.0,2558.5
467,676.0,2557.5
468,677.0,2556.5
469,677.0,2556.5
470,677.0,2555.5
471,677.0,2555.5
472,678.0,2554.5
473,678.0,2553.5
474,678.0,2553.5
475,678.0,2552.5
476,678.0,2552.5
477,677.0,2550.5
478,678.0,2550.5
479,678.0,2550.5
480,678.0,2548.5
481,678.0,2548.5
482,678.0,2548.5
483,678.0,2547.5
484,678.0,2547.5
485,678.0,2546.5
486,678.0,2547.5
487,678.0,2545.5
488,678.0,2545.5
489,678.0,2543.5
490,678.0,2544.5
491,678.0,2543.5
492,678.0,2543.5
493,678.0,2542.5
494,678.0,2542.5
495,678.0,2541.5
496,678.0,2541.5
497,678.0,2540.5
498,679.0,2540.5
499,678.0,2539.5
500,678.0,2539.5
501,678.0,2538.5
502,679.0,2538.5
503,678.0,2537.5
504,678.0,2537.5
505,678.0,2536.5
506,678.0,2535.5
507,678.0,2535.5
508,679.0,2534.5
509,678.0,2534.5
510,678.0,2533.5
511,678.0,2532.5
512,678.0,2532.5
513,678.0,2532.5
514,678.0,2530.5
515,678.0,2530.5
516,678.0,2530.5
517,678.0,2528.5
518,677.0,2529.5
519,678.0,2527.5
520,678.0,2528.5
521,678.0,2526.5
522,678.0,2526.5
523,677.0,2526.5
524,677.0,2525.5
525,677.0,2524.5
526,677.0,2524.5
527,677.0,2523.5
528,677.0,2523.5
529,677.0,2521.5
530,678.0,2521.5
531,678.0,2520.5
532,677.0,2520.5
533,678.0,2519.5
534,678.0,2519.5
535,678.0,2519.5
536,678.0,2518.5
537,678.0,2518.5
538,678.0,2517.5
539,678.0,2516.5
540,678.0,2517.5
541,677.0,2515.5
542,678.0,2515.5
543,678.0,2514.5
544,678.0,2514.5
545,678.0,2512.5
546,678.0,2513.5
547,678.0,2511.5
548,677.0,2511.5
549,677.0,2510.5
550,677.0,2510.5
551,678.0,2509.5
552,677.0,2509.5
553,678.0,2508.5
554,678.0,2507.5
555,678.0,2507.5
556,678.0,2506.5
557,678.0,2505.5
558,678.0,2505.5
559,678.0,2504.5
560,678.0,2504.5
561,678.0,2503.5
562,678.0,2503.5
563,678.0,2502.5
564,678.0,2503.5
565,679.0,2501.5
566,678.0,2501.5
567,679.0,2501.5
568,679.0,2500.5
569,679.0,2500.5
570,678.0,2499.5
571,679.0,2499.5
572,679.0,2499.5
573,679.0,2498.5
574,679.0,2497.5
575,679.0,2497.5
576,678.0,2496.5
577,678.0,2496.5
578,678.0,2494.5
579,678.0,2495.5
580,679.0,2493.5
581,679.0,2493.5
582,679.0,2493.5
583,680.0,2492.5
584,679.0,2491.5
585,679.0,2491.5
586,679.0,2490.5
587,679.0,2490.5
588,680.0,2489.5
589,680.0,2488.5
590,680.0,2488.5
591,679.0,2487.5
592,679.0,2486.5
593,679.0,2486.5
594,679.0,2485.5
595,678.0,2484.5
596,679.0,2484.5
597,679.0,2483.5
598,679.0,2483.5
599,679.0,2482.5
600,679.0,2481.5
601,679.0,2481.5
602,679.0,2481.5
603,679.0,2480.5
604,679.0,2480.5
605,679.0,2480.5
606,679.0,2478.5
607,679.0,2478.5
608,679.0,2477.5
609,679.0,2476.5
610,679.0,2475.5
611,678.0,2475.5
612,679.0,2474.5
613,678.0,2474.5
614,678.0,2472.5
615,678.0,2471.5
616,679.0,2472.5
617,679.0,2471.5
618,678.0,2472.5
619,678.0,2471.5
620,679.0,2471.5
621,679.0,2472.5
622,679.0,2471.5
623,679.0,2471.5
624,678.0,2472.5
625,679.0,2471.5
626,679.0,2472.5
627,679.0,2471.5
628,679.0,2471.5
629,678.0,2471.5
630,679.0,2472.5
631,679.0,2471.5
632,679.0,2471.5
633,679.0,2471.5
634,679.0,2471.5
635,679.0,2471.5
636,679.0,2471.5
637,679.0,2471.5
638,679.0,2472.5
639,679.0,2471.5
640,679.0,2471.5
641,679.0,2471.5
642,679.0,2471.5
643,679.0,2471.5
644,679.0,2471.5
645,678.0,2472.5
646,679.0,2471.5
647,679.0,2471.5
648,679.0,2471.5
649,678.0,2472.5
650,679.0,2471.5
651,679.0,2471.5
652,679.0,2472.5
653,679.0,2471.5
654,679.0,2471.5
655,679.0,2471.5
656,679.0,2472.5
657,679.0,2471.5
658,679.0,2471.5
659,679.0,2472.5
660,679.0,2471.5
661,679.0,2471.5
662,679.0,2471.5
663,679.0,2471.5
664,678.0,2471.5
665,678.0,2471.5
666,678.0,2471.5
667,678.0,2471.5
668,678.0,2471.5
669,678.0,2471.5
670,679.0,2471.5
671,679.0,2471.5
672,679.0,2471.5
