,centerx,centery,circle_x1,circle_y1,circle_x2,circle_y2,circle_x3,circle_y3,rect_x4,rect_y4,rect_x5,rect_y5
135,1119.5,2860.5,717.0,2569.0,1571.5,2657.0,1065.5,3363.5,1200.5,273.0,1172.0,1290.5
136,1120.5,2860.5,715.0,2573.0,1570.5,2654.0,1069.5,3363.5,1201.5,273.0,1171.5,1291.5
137,1119.5,2861.5,712.0,2577.0,1567.5,2650.0,1074.5,3363.5,1201.5,273.0,1169.5,1290.5
138,1119.5,2860.5,709.0,2580.0,1566.5,2645.0,1078.5,3364.5,1202.5,273.0,1169.0,1290.5
139,1119.5,2860.5,706.0,2584.0,1562.5,2641.0,1082.5,3364.5,1202.5,272.0,1168.0,1290.5
140,1119.5,2860.5,705.0,2588.0,1562.5,2637.0,1087.5,3365.5,1203.5,273.0,1166.0,1290.5
141,1119.5,2861.5,702.0,2592.0,1560.5,2634.0,1091.5,3365.5,1204.5,273.0,1166.0,1290.5
142,1120.5,2861.5,700.0,2595.0,1557.5,2630.0,1095.5,3365.5,1204.5,273.0,1164.0,1290.5
143,1119.5,2860.5,698.0,2599.0,1556.5,2627.0,1099.5,3366.5,1204.5,273.0,1163.0,1290.5
144,1119.5,2861.5,696.5,2602.5,1554.5,2623.0,1104.5,3365.5,1206.5,273.0,1163.0,1290.5
145,1119.5,2860.5,693.0,2605.0,1552.5,2619.0,1108.5,3366.5,1206.5,273.0,1162.0,1290.5
146,1119.5,2861.5,691.0,2609.0,1548.5,2616.0,1112.5,3366.5,1206.5,273.0,1160.0,1290.5
147,1119.5,2861.5,690.0,2613.0,1548.5,2613.0,1116.5,3367.5,1207.5,273.0,1159.0,1291.5
148,1119.5,2861.5,687.0,2616.0,1546.5,2609.0,1120.5,3365.5,1208.5,273.0,1159.0,1291.5
149,1119.5,2861.5,686.0,2620.0,1543.5,2605.0,1124.5,3366.5,1208.5,272.0,1158.0,1290.5
150,1119.5,2860.5,683.0,2623.0,1542.5,2602.0,1127.5,3366.5,1209.5,273.0,1156.0,1291.5
151,1119.5,2861.5,681.0,2626.0,1540.5,2599.0,1132.5,3366.5,1209.5,273.0,1155.0,1291.5
152,1119.5,2860.5,680.0,2630.0,1537.5,2595.0,1136.5,3366.5,1210.5,273.0,1154.0,1291.5
153,1119.5,2860.5,678.0,2634.0,1535.5,2592.0,1140.5,3365.5,1210.5,272.0,1153.0,1290.5
154,1119.5,2861.5,676.0,2638.0,1533.5,2588.0,1144.5,3365.5,1211.5,272.0,1152.0,1290.5
155,1119.5,2861.5,675.0,2641.0,1532.5,2586.0,1148.5,3365.5,1211.5,273.0,1151.0,1291.5
156,1119.5,2860.5,673.0,2644.0,1530.5,2583.0,1151.5,3365.5,1212.5,272.0,1150.0,1291.5
157,1119.5,2861.5,672.0,2647.0,1526.5,2579.0,1155.5,3364.5,1212.5,272.0,1149.0,1290.5
158,1119.5,2861.5,670.0,2651.0,1525.5,2576.0,1159.5,3365.5,1213.5,272.0,1148.0,1291.5
159,1119.5,2861.5,668.0,2655.0,1522.5,2573.0,1164.5,3364.5,1213.5,273.0,1148.0,1291.5
160,1119.5,2861.5,666.0,2658.0,1520.5,2570.0,1167.5,3364.5,1213.5,273.0,1146.0,1291.5
161,1119.5,2861.5,665.0,2662.0,1519.5,2568.0,1170.5,3364.5,1214.5,273.0,1145.0,1291.5
162,1119.5,2861.5,664.0,2666.0,1515.5,2564.0,1175.5,3363.5,1214.5,273.0,1145.0,1291.5
163,1119.5,2861.5,661.0,2670.0,1513.5,2560.0,1178.5,3362.5,1214.5,272.0,1143.0,1291.5
164,1119.5,2860.5,660.0,2673.0,1510.5,2557.0,1183.5,3362.5,1215.5,272.0,1142.0,1290.5
165,1119.5,2861.5,659.0,2676.0,1510.5,2554.0,1185.5,3362.5,1215.5,271.0,1141.0,1290.5
166,1119.5,2861.5,658.0,2679.0,1506.5,2552.0,1189.5,3361.5,1215.5,272.0,1140.0,1290.5
167,1118.5,2861.5,656.0,2682.0,1506.5,2550.0,1192.5,3361.5,1215.5,271.0,1138.0,1290.5
168,1119.5,2861.5,655.0,2686.0,1501.5,2546.0,1197.5,3360.5,1216.5,272.0,1138.0,1291.5
169,1119.5,2861.5,653.0,2691.0,1498.5,2542.0,1202.5,3359.5,1217.5,272.0,1137.5,1291.5
170,1119.5,2861.5,650.0,2695.0,1496.5,2539.0,1205.5,3358.5,1217.5,272.0,1135.0,1290.5
171,1119.5,2861.5,650.0,2698.0,1494.5,2537.0,1209.5,3358.5,1218.5,272.0,1135.0,1290.5
172,1119.5,2861.5,650.0,2702.0,1491.5,2534.0,1213.5,3357.5,1218.5,272.0,1133.0,1290.5
173,1119.5,2861.5,648.0,2706.0,1489.5,2531.0,1216.5,3357.5,1218.5,272.0,1132.0,1290.5
174,1119.5,2861.5,646.0,2710.0,1486.5,2527.0,1221.5,3355.5,1218.5,272.0,1132.0,1290.5
175,1119.5,2861.5,645.0,2715.0,1482.5,2524.0,1226.5,3354.5,1219.5,272.0,1131.0,1290.5
176,1119.5,2860.5,644.0,2719.0,1480.5,2520.0,1230.5,3354.5,1219.5,272.0,1129.0,1290.5
177,1119.5,2861.5,644.0,2722.0,1479.5,2519.0,1233.5,3353.5,1220.5,272.0,1129.0,1290.5
178,1120.5,2861.5,643.0,2725.0,1476.5,2516.0,1236.5,3352.5,1220.5,272.0,1128.0,1290.5
179,1119.5,2861.5,642.0,2729.0,1474.5,2514.0,1240.5,3352.5,1219.5,272.0,1127.0,1290.5
180,1120.5,2861.5,640.0,2733.0,1470.5,2511.0,1244.5,3350.5,1220.5,272.0,1125.0,1290.5
181,1119.5,2861.5,639.0,2738.0,1466.5,2507.0,1248.5,3349.5,1220.5,272.0,1124.0,1290.5
182,1119.5,2861.5,638.0,2742.0,1465.5,2504.0,1253.5,3348.5,1221.5,272.0,1123.0,1290.5
183,1120.5,2861.5,637.0,2745.0,1462.5,2503.0,1256.5,3348.5,1221.5,272.0,1122.0,1290.5
184,1119.5,2861.5,637.0,2747.0,1461.5,2501.0,1257.5,3346.5,1221.5,272.0,1121.0,1290.5
185,1120.5,2861.5,636.0,2750.0,1458.5,2498.0,1262.5,3346.5,1222.5,272.0,1121.0,1290.5
186,1120.5,2861.5,635.0,2754.0,1455.5,2496.0,1265.5,3344.5,1222.5,272.0,1120.0,1290.5
187,1119.5,2861.5,634.0,2758.0,1451.5,2492.0,1270.5,3343.5,1222.5,272.0,1118.0,1290.5
188,1119.5,2861.5,633.0,2762.0,1448.5,2490.0,1273.5,3342.5,1222.5,272.0,1118.0,1290.5
189,1120.0,2861.0,632.0,2766.0,1446.5,2488.0,1277.5,3341.5,1222.5,272.0,1116.0,1290.5
190,1119.5,2861.5,632.0,2771.0,1442.5,2485.0,1280.5,3339.5,1223.5,272.0,1115.0,1290.5
191,1120.5,2861.5,631.0,2774.0,1440.5,2483.0,1285.5,3339.5,1223.5,272.0,1114.0,1290.5
192,1119.5,2861.5,630.0,2777.0,1438.5,2481.0,1287.5,3337.5,1222.5,272.0,1112.0,1290.5
193,1119.5,2861.5,629.0,2780.0,1435.5,2479.0,1289.5,3336.5,1222.5,272.0,1112.0,1290.5
194,1120.5,2861.5,629.0,2784.0,1433.5,2477.0,1294.5,3336.5,1222.5,272.0,1111.0,1290.5
195,1119.5,2861.5,627.0,2789.0,1428.5,2473.0,1298.5,3332.5,1222.5,271.0,1109.0,1290.5
196,1119.5,2862.5,627.0,2793.0,1424.5,2470.0,1302.5,3331.5,1223.5,272.0,1108.0,1290.5
197,1119.5,2862.5,627.0,2797.0,1423.5,2469.0,1305.5,3331.5,1223.5,272.0,1108.0,1290.5
198,1120.5,2861.5,626.0,2801.0,1419.5,2466.0,1309.5,3328.5,1223.5,272.0,1106.0,1290.5
199,1119.5,2861.5,626.0,2805.0,1416.5,2464.0,1312.5,3328.5,1223.5,272.0,1106.0,1290.5
200,1119.5,2861.5,626.0,2808.0,1415.5,2462.0,1315.5,3326.5,1223.5,272.0,1104.0,1290.5
201,1120.5,2862.5,625.0,2812.0,1411.5,2460.0,1319.5,3325.5,1223.5,272.0,1103.0,1291.5
202,1119.5,2862.5,625.0,2815.0,1410.5,2459.0,1320.5,3325.5,1224.5,272.0,1103.0,1291.5
203,1120.5,2862.5,625.0,2819.0,1406.5,2457.0,1325.5,3323.5,1223.5,272.0,1101.0,1291.5
204,1119.5,2862.5,624.0,2823.0,1402.5,2454.0,1328.5,3321.5,1224.5,272.0,1100.0,1291.5
205,1120.5,2862.5,624.0,2827.0,1400.5,2452.0,1333.5,3319.5,1223.5,272.0,1099.0,1291.5
206,1120.5,2862.5,624.0,2830.0,1396.5,2450.0,1334.5,3318.5,1223.5,272.0,1098.0,1291.5
207,1119.5,2862.5,624.0,2833.0,1395.5,2449.0,1338.5,3317.5,1223.5,272.0,1097.0,1291.5
208,1120.5,2862.5,623.0,2836.0,1392.5,2447.0,1340.5,3315.5,1223.5,272.0,1096.0,1290.5
209,1120.5,2862.5,623.0,2841.0,1389.5,2444.0,1345.5,3313.5,1223.5,272.0,1095.0,1290.5
210,1120.5,2862.5,623.0,2845.0,1385.5,2441.0,1348.5,3310.5,1224.5,272.0,1094.0,1290.5
211,1119.5,2862.5,623.0,2848.0,1382.5,2440.0,1351.5,3310.5,1223.5,272.0,1093.0,1290.5
212,1120.5,2862.5,623.0,2852.0,1378.5,2438.0,1355.5,3308.5,1224.5,272.0,1091.0,1290.5
213,1120.5,2862.5,623.0,2856.0,1376.5,2437.0,1357.5,3306.5,1223.5,272.0,1090.0,1291.5
214,1120.5,2862.5,623.0,2860.0,1373.5,2435.0,1362.5,3304.5,1224.5,272.0,1089.0,1290.5
215,1120.5,2862.5,623.0,2863.0,1369.5,2433.0,1364.5,3303.5,1223.5,272.0,1088.0,1290.5
216,1119.5,2862.5,623.0,2868.0,1364.5,2430.0,1369.5,3299.5,1223.5,272.0,1087.0,1290.5
217,1120.0,2862.0,623.0,2872.0,1362.5,2429.0,1371.5,3299.5,1223.5,272.0,1085.0,1290.5
218,1120.0,2863.0,623.0,2876.0,1359.5,2428.0,1374.5,3297.5,1224.5,272.0,1084.0,1290.5
219,1120.0,2863.0,623.0,2879.0,1357.5,2426.0,1377.5,3295.5,1223.5,272.0,1083.0,1290.5
220,1119.5,2862.5,623.0,2883.0,1353.5,2423.0,1381.5,3292.5,1223.5,272.0,1082.0,1290.5
221,1120.5,2862.5,623.0,2887.0,1349.5,2421.0,1384.5,3291.5,1223.5,272.0,1081.0,1290.5
222,1120.5,2862.5,623.0,2891.0,1345.5,2420.0,1387.5,3288.5,1223.5,272.0,1081.0,1290.5
223,1119.5,2862.5,623.0,2895.0,1343.5,2419.0,1390.5,3287.5,1223.5,272.0,1080.0,1290.5
224,1120.5,2862.5,623.0,2898.0,1339.5,2416.0,1393.5,3284.5,1223.5,273.0,1078.0,1290.5
225,1119.5,2862.5,624.0,2904.0,1335.5,2414.0,1397.5,3282.5,1223.5,273.0,1077.0,1290.5
226,1119.5,2862.5,624.0,2908.0,1331.5,2413.0,1401.5,3279.5,1223.5,272.0,1076.0,1290.5
227,1119.5,2862.5,624.0,2910.0,1328.5,2412.0,1402.5,3278.5,1222.5,272.0,1075.0,1290.5
228,1120.5,2862.5,624.0,2913.0,1326.5,2411.0,1405.5,3277.5,1223.5,272.0,1074.0,1290.5
229,1119.5,2862.5,624.0,2917.0,1321.5,2408.0,1408.5,3273.5,1222.5,272.0,1073.0,1290.5
